Title,Content,Poetry Collection,URL,Writer
Thương ca ngày mùa,"hạt trăn trở oằn mình vàng óng trên cánh đồng cuối mùa hầm hập gió,
những cụ già quấn khăn màu đỏ run trao điếu thuốc miếng trầu sặm nắng ban trưa,
Làng quê vào mùa niềm vui trẩy hội trên nếp da cháy khét nắng sương cùng với mồ hôi nhỏ giọt,
hàng tre cong đọt ru nhẹ nhàng chiếc võng lá xanh cho lũ chim họa vẫn khúc hát tạo bản hòa ca nặng trĩu hương đồng,
dòng sông khát nước lăn mình ra bãi cát trắng phau phau không tiếng gọi đò,
mỗi con người như miếng cá kho khô mặn chát muối mồ hôi trắng héo trên chiếc áo già nua nhăn nhúm che không hết thân gầy,
máy tuốt lúa quay từng vòng cũ kỹ tiếng thở bật ra ò è thanh quản có khi rùng mình nghẹn rơm đứng lại giơ hàm răng sún lưa thưa.

Nỗi vất vả ngày mùa miếng cơm và không kịp lại đội nắng trên đầu ra ruộng sợ cơn giông,
ruộng mới gặt xong con trâu vội vàng lật đất,
người quê không còn nhớ máy cày,
con trâu khỏe lì cắm cúi kéo người đi,
đôi khi xới lên mảnh bom mảnh đạn thép gai bung toạt chân người mà thương những ngày gạo rẻ.

Từng gánh thóc gánh về lũ gà tha hồ dẫm lội chải bươi,
ăn no rồi lại co cẳng rỉa lông mổ vào đầu đuổi ví nhau cục tác, chó chạy lăng xăng mừng chủ gánh về lăn mấy vòng trửng mở lúa bám trên lông xon xót chạy quanh vườn,
con gà trống vàng hoe tiếng gáy bệ vệ trên đống rơm cao vút tận trời gọi bầy gà mái...

Người hỏi người mùa này mấy gánh mà mừng hơn mùa trước mất mùa, làng xóm sáng bừng lên những hạt tiếng hò khoan chốc chốc hiện về ru giấc trẻ con vừa ăn no bụng,
những toan tính sau mùa mua tranh lợp lại mái nhà ủ dột,
sắm cho con sách vở áo quần cừ nhấp nháy nếp nhăn trên trán gầy của người mẹ đông con...

loa phóng thanh đọc tên những người thiếu nợ cứ vang lên không biết mấy lần cùng với sản lượng chỉ tiêu thuế má...
hạt lúa chưa kịp khô đã ngun ngút mùi thơm trên bàn thờ tổ tiên cúng mừng cơm mới,
bưng bát cơm nghe gọi tên mình mà ngồi nhớ những đứa con đứa cháu làm thuê Sài Gòn, Hóc Môn, Thủ Đức... không biết đủ ăn không chứ đừng nói gửi tiền về nuôi cha nuôi mẹ,
gió ngoài trời hanh hao chan giọt mồ hôi và miếng cơm nghèn nghẹn thấy ngày mùa nắng vẫn cứ chang chang...",Chạp qua sông vắng,https://www.thivien.net/Nguy%E1%BB%85n-L%C3%A3m-Th%E1%BA%AFng/Th%C6%B0%C6%A1ng-ca-ng%C3%A0y-m%C3%B9a/poem-mYwjOuE27GeK5lAKL9kUuA,Nguyễn Lãm Thắng Lam Thuỵ
Tình xuân,"Mùa xuân cây thay áo mới
Triệu triệu chồi non vươn mình
Cuộc tình cũng thêm một tuổi
Ngời xanh trong mắt em anh

Cây nhủ lá về với cội
Tuần hoàn trẩy nhựa nuôi cành
Yêu quên nỗi đời vất vả
Thuỷ chung nồng ấm cuộc tình.",Chạp qua sông vắng,https://www.thivien.net/Nguy%E1%BB%85n-L%C3%A3m-Th%E1%BA%AFng/T%C3%ACnh-xu%C3%A2n/poem-FQQ5bnG55ju0ivNRtzhYoQ,Nguyễn Lãm Thắng Lam Thuỵ
Tôi ăn cái lạnh một ngày cuối đông,"Mưa rớt thẳng, gió xô nghiêng
Giọt âm thanh rụng đột nhiên ướt mèm
Tôi ngồi mút một que kem
Thấy thời gian đã mòn thêm rất nhiều.",Chạp qua sông vắng,https://www.thivien.net/Nguy%E1%BB%85n-L%C3%A3m-Th%E1%BA%AFng/T%C3%B4i-%C4%83n-c%C3%A1i-l%E1%BA%A1nh-m%E1%BB%99t-ng%C3%A0y-cu%E1%BB%91i-%C4%91%C3%B4ng/poem-gGGf0TUTC9qca8nLvUqh7g,Nguyễn Lãm Thắng Lam Thuỵ
Trăng ký ức,"Hoa đã tàn màu úa
Lá đã tàn màu phai
Bao mùa thương sấp ngửa
Rụng xuống làm mưa bay

Đá nằm im không nói
Sông trở mình hoang mang
Một đêm hồn cỏ dại
Đã hóa thành mênh mang

Đã qua cơn gió lạ
Đã qua thềm bão giông
Cánh chim mùa bạc gió
Tan mềm bờ hư không

Cuộc tình trôi trôi mãi
Mong chi chuyện vợ chồng
Sao vầng trăng ký ức
Làm gầy từng đêm sông?",Chạp qua sông vắng,https://www.thivien.net/Nguy%E1%BB%85n-L%C3%A3m-Th%E1%BA%AFng/Tr%C4%83ng-k%C3%BD-%E1%BB%A9c/poem-BfzW1Vg2XBd5uF-XwQnNfw,Nguyễn Lãm Thắng Lam Thuỵ
Trâu già,"Bao nhiêu lằn roi vết sẹo máu bầm
Không kể xiết... và mấy lần thay ách?
Mưa nắng gió sương bùn lầy thử thách
Trâu nằm mơ một đám cỏ tơ

Trâu già nhai một nắm cỏ khô
Nghe lúa hát bài ca rất cũ
Tre kẽo kẹt ru trâu vào giấc ngủ
Trâu già ơi! trâu đã mơ gì?",Chạp qua sông vắng,https://www.thivien.net/Nguy%E1%BB%85n-L%C3%A3m-Th%E1%BA%AFng/Tr%C3%A2u-gi%C3%A0/poem-i2hmtYZOckbQsAO7hy42OQ,Nguyễn Lãm Thắng Lam Thuỵ
Trong quán “Bạn và tôi”,"Trong quán “Bạn và tôi”
anh và em cùng ngồi
chúng mình không là “bạn”
chúng mình là một đôi

rượu em mừng một cốc
rượu anh chúc vài ly
đũa này là đũa ngọc
mồi này là mồi si

rượu vào má em hồng
rượu vào anh như không
hai đứa cười ý vị
toan tính chuyện vợ chồng

- mai này xong đám cưới
ta còn đi uống không?
hay hẹn khi nào rỗi...
rồi tay bế tay bồng...

em chỉ gật đầu thôi
- này, mời anh uống hộ
em nhắp tí cho vui
vừa lòng anh rồi nhé!



đừng rót nữa nghe anh
nhỡ say thì xấu hổ
mình làm “bạn” cả đời
nhỡ xưng “tôi”... em khổ!

anh vui cùng bè bạn
em có nói gì đâu
nhưng mà anh hãy nhớ
ở nhà em lo âu

yêu anh đã chín mùa
chưa bao giờ em nói
chiều nay trong quán thưa
nỗi lòng em mong mỏi

rượu vui anh vẫn uống
rượu tình rót trăm năm
giữa hai bờ say tỉnh
là tiếng lòng tri âm.",Chạp qua sông vắng,https://www.thivien.net/Nguy%E1%BB%85n-L%C3%A3m-Th%E1%BA%AFng/Trong-qu%C3%A1n-B%E1%BA%A1n-v%C3%A0-t%C3%B4i/poem-R09a4r4KIZzvCLYQvL4W3g,Nguyễn Lãm Thắng Lam Thuỵ
Trước khi về Đà Nẵng,"với Huỳnh Lê Nhật Tấn

Đã nát buổi chiều nay, phố cũ
Mây đen nằng nặng xoá bôi ngày
Ta nghe gió rách tươm trong não
Máu chẳng tuần hoàn, thôi trả vay

Tóc chẳng còn xanh, mắt đã sâu
Dành cho em hết cả vòm râu
Bốn mươi, ừ há, đời vô hại
Còn đấy, tranh cùn, thơ mấy câu

Cái hôm ta ghé về Châu Đốc
Chợt nhớ Sài Gòn như ghét em
Một khắc hồn ta thơm bánh pía
Để chiều lơ đãng chập chùng quên

May, ở quanh ta có nụ cười
Cho ta hoài niệm nét son môi
Chiều nay một buổi chiều đen quá!
Giã biệt, lòng buông một tiếng: Trời!...",Chạp qua sông vắng,https://www.thivien.net/Nguy%E1%BB%85n-L%C3%A3m-Th%E1%BA%AFng/Tr%C6%B0%E1%BB%9Bc-khi-v%E1%BB%81-%C4%90%C3%A0-N%E1%BA%B5ng/poem-EMkQaI6lyb9QYI2U8jWTPg,Nguyễn Lãm Thắng Lam Thuỵ
Vầng trăng lạnh,"Gửi nhớ vào thương
cho cung đàn
sầu lên não nuột
đêm thui thủi một mình
vầng trăng cô quạnh
dòng sông lặng
tình thêm nặng
gió lạnh lùng rơi
thoang thoảng ngoài hiên
nào đâu hiểu tình em
câu hoài thương
cho đêm dài nỗi trông mong
bàn tay lạnh
buồn duyên phận
mắt lệ sầu tuôn
lòng luôn nhớ về anh
bóng trăng gầy khuyết theo đêm
như lòng em
nỗi chờ mong từng bước anh về.",Chạp qua sông vắng,https://www.thivien.net/Nguy%E1%BB%85n-L%C3%A3m-Th%E1%BA%AFng/V%E1%BA%A7ng-tr%C4%83ng-l%E1%BA%A1nh/poem-4gkhUeAfIjYoNnoiXQr4Jg,Nguyễn Lãm Thắng Lam Thuỵ
Vọng khúc xuân tình,"Giữa đêm buồn
Giữa đêm buồn
Rưng rức giọt sương
Niềm thương nhớ
Còn mãi tơ vương
Con tim thao thức
Đời muôn lối, ta còn gian nan mãi người ơi!
Đàn đêm vắng gieo lời tương biệt
Này Lưu Thuỷ nhớ Hành Vân
Lả chả tơ sầu
Một vầng trăng lạnh buốt ngoài kia, buồn thay!
Chữ tình thêm nặng
Cánh nhạn phương trời
Mưa gió tơi bời
Hỡi người ơi! Tình ơi!
Ước một ngày xuân ta gặp nhau
Hoa tình son sắt
Toả hương ngào ngạt ấm nồng.",Chạp qua sông vắng,https://www.thivien.net/Nguy%E1%BB%85n-L%C3%A3m-Th%E1%BA%AFng/V%E1%BB%8Dng-kh%C3%BAc-xu%C3%A2n-t%C3%ACnh/poem-iTVUHgPRxIcqIaKIvLzlFQ,Nguyễn Lãm Thắng Lam Thuỵ
Vọng khuya,"Bèo trôi năm tháng quê người
Nắng chan chát nắng mưa rời rã mưa
Thời gian- võng nhớ đong đưa
Tim con se lạnh mấy mùa sầu dâng

Phố phường chưa mỏi bước chân
Biết bao giờ gót tha nhân mới dừng
Mẹ ơi! nhớ mẹ quá chừng
Đêm nay con ngủ tiếng trùng ru con...",Chạp qua sông vắng,https://www.thivien.net/Nguy%E1%BB%85n-L%C3%A3m-Th%E1%BA%AFng/V%E1%BB%8Dng-khuya/poem-NBEbsJoMdv3UA5ajghZ0aA,Nguyễn Lãm Thắng Lam Thuỵ
Bài cho xuân muộn,"Cô đơn quấn chiếu nằm chơi
Phố chưa rã mắt mà người cùn thây
Buồn cong lưng sóng, bọt gầy
Tiếng chim đứt đoạn phía ngày trắng xương

Lòng sôi mấy khúc triều cường
Gan phơi lá mía lên vườn nhân sinh
Ở đây một đống bực mình
Phù hư há mỏ lục bình trôi rong

Biết bao giờ mới trả xong
Kiếp phiêu linh ấy cho dòng hỗn mang
Chuông hồn hay máu rung vang
Tổn thương gục xuống mặt bàn cổ sơ

Vén tay hất mái tóc mờ
Ngày như đã cội bên bờ vai đau.",Cho đời biếc xanh,https://www.thivien.net/Nguy%E1%BB%85n-L%C3%A3m-Th%E1%BA%AFng/B%C3%A0i-cho-xu%C3%A2n-mu%E1%BB%99n/poem-MM6uOt0DjxK-9irNuR4x5g,Nguyễn Lãm Thắng Lam Thuỵ
Cho đời biếc xanh,"Sớm vàng trong nắng
Chiều vàng trong cây
Đường xưa im lắng
Dấu chân lạc ngày

Có dòng sông cũ
Ru lòng sơn khê
Qua ngày bão lũ
Cuốn mùa u mê

Trái tim mặt trời
Đã hồng nhân thế
Nỗi đau loài người
Mọc lên dâu bể
Xin cho nụ cười
Nối những bờ vui

Ngọt lời yêu dấu
Cho đằm trăm năm
Môi nào hiểu thấu
Tim mang dấu dằm?

Yêu người yêu mãi
Mọng vòng tay đơm
Yêu ngày yêu tháng
Cho đời xanh hơn...",Cho đời biếc xanh,https://www.thivien.net/Nguy%E1%BB%85n-L%C3%A3m-Th%E1%BA%AFng/Cho-%C4%91%E1%BB%9Di-bi%E1%BA%BFc-xanh/poem-V5aDrQ26dq1kzGdNpfAKLg,Nguyễn Lãm Thắng Lam Thuỵ
Có một ngày như thế,"Có một ngày như thế
Trời xanh hơn chảy xuống mặt đường
Buối sớm hồng nghe đất khoe sương
Mùa rất mới đi ngang hồn tuổi trẻ

Chiếc lá mơn rất khẽ
Gió nương níu tơ cành
Tôi đi trong mùa xanh
Nghe xuân dạt dào trên dòng sông biếc
Bờ gọi bờ tha thiết
Con thuyền êm ái trôi xuôi

Có một ngày tôi hái nụ cười vui
Trên môi xuân của người con gái
Có gì trong mắt ấy
Một màu xanh như lá
Hồn tôi ngợp nắng quê hương
Dắt thơ qua những nẻo đường màu xanh.",Cho đời biếc xanh,https://www.thivien.net/Nguy%E1%BB%85n-L%C3%A3m-Th%E1%BA%AFng/C%C3%B3-m%E1%BB%99t-ng%C3%A0y-nh%C6%B0-th%E1%BA%BF/poem-2D7SiD9FN_ZnPJA3zxR_Ag,Nguyễn Lãm Thắng Lam Thuỵ
Có thể,"Có thể cây phượng già nua bên vệ đường
đứng đó không biết bao mùa mưa nắng
Vẫn đơm hoa thầm lặng báo tin hè
Có khi sự cần cù, miệt mài, bình yên...
thường hay bị quên lãng
Cây vẫn yêu đời bùng sắc đỏ gọi ve

Có thể không là gì cả
Hạt bụi nhỏ nhoi cũng làm đỏ mắt người
Và lời nói có hai phần thật, giả
Lừa dối nhau để đánh đổi nụ cười

Có thể em không nổi tiếng
Nhưng xin anh, van anh đừng bắt em lên ngôi
Bởi em sợ lăng xê thô thiển
Sẽ làm em câm miệng đến muôn đời

Có thể là anh vô tư thôi
Dẫu đấy là niềm khích lệ
Nhưng thực tài thì đâu có dễ
Bởi ca tụng nhau, có thể giết con người...",Cho đời biếc xanh,https://www.thivien.net/Nguy%E1%BB%85n-L%C3%A3m-Th%E1%BA%AFng/C%C3%B3-th%E1%BB%83/poem-j0S8QscTFru-ctkfNIBe4Q,Nguyễn Lãm Thắng Lam Thuỵ
Dậy hương đêm,"Ánh đèn vàng trên cầu bạch hổ hắt qua phía ngôi sao mới ló
cơn gió nguyệt biều đuổi đêm sơ nguyệt
đêm nay
thành phố đang toả hương từ môi em
những loài hoa biết nở đúng giờ
trái tim đập khuya khoắt
bình minh sắp máu từng tia
những ngón vào mùa ngóc dậy khiết tinh
như nhụy ướp vào cánh những sợi tơ dạ hương
đã thêm trăng vào làn da thơm
đã thêm đêm vào tuổi
đã thêm em vào anh
ánh đèn đã tắt trên đôi mắt nhắm nghiền
phố lồng vào đêm những tia sáng của nhịp điệu
quẫn bách.",Cho đời biếc xanh,https://www.thivien.net/Nguy%E1%BB%85n-L%C3%A3m-Th%E1%BA%AFng/D%E1%BA%ADy-h%C6%B0%C6%A1ng-%C4%91%C3%AAm/poem-INueB6uifHFJL2maRi13cQ,Nguyễn Lãm Thắng Lam Thuỵ
Dùng dằng Tam Đảo,"Vịn mây mà bước lên chiều
Tình như là cỏ nói điều biếc xanh
Con đường nho nhỏ vòng quanh
Dắt tôi ngược dốc gập ghềnh mù sương

Tình em làm rối con đường
Bóng cây dấu một lời thương lặng thầm
Cuối chiều Tam Đảo xa xăm
Hình như ánh mắt lá răm... mơ màng.",Cho đời biếc xanh,https://www.thivien.net/Nguy%E1%BB%85n-L%C3%A3m-Th%E1%BA%AFng/D%C3%B9ng-d%E1%BA%B1ng-Tam-%C4%90%E1%BA%A3o/poem-5crTL1CQDFtZihVhBx1Olw,Nguyễn Lãm Thắng Lam Thuỵ
Đám tang cuối chiều,"trong đôi mắt ấy
đã cháy máu
buổi chiều đưa tang về cội
nắng bầm trên quan tài và tiếng khóc
cát nuốt linh hồn ngấu nghiến
lá triệu buồn ngẩn ngơ
khói nhang trói tuổi
đáy huyệt chôn nước mắt tình thâm
mũ rơm xoắn tóc
nhắc ngày ấu thơ
gậy vông cong gót
bóng đời xác xơ
đau trong tiếng hò nện
những bàn chân sống đè trên xác người
nắng rơi cuối ngày
quyện màu áo tang
trắng tóc",Cho đời biếc xanh,https://www.thivien.net/Nguy%E1%BB%85n-L%C3%A3m-Th%E1%BA%AFng/%C4%90%C3%A1m-tang-cu%E1%BB%91i-chi%E1%BB%81u/poem-X4pbRVF-CtUeQtE8m6wV-g,Nguyễn Lãm Thắng Lam Thuỵ
Để dành thắt cổ một đêm chơi,"có những vết bầm trên vú cạn
ngày rọi vào trăng một thế nằm
gió bảo sáng nay nàng đã chết
nằm trên bia mộ của hờn căm

tấm bia mòn chữ im không nói
mà lạnh vô hồn giọt máu xanh
bấu cỏ một lần đau mấy kiếp
môi đau sót lại một đời tanh

đã trơ ngôn ngữ trên cành gió
đã rạn hàng bia nứt chỗ ngồi
mấy chục năm trời nuôi mái tóc
để dành thắt cổ một đêm chơi",Cho đời biếc xanh,https://www.thivien.net/Nguy%E1%BB%85n-L%C3%A3m-Th%E1%BA%AFng/%C4%90%E1%BB%83-d%C3%A0nh-th%E1%BA%AFt-c%E1%BB%95-m%E1%BB%99t-%C4%91%C3%AAm-ch%C6%A1i/poem-Tp_dqbvPbsjPbUReDMPJvA,Nguyễn Lãm Thắng Lam Thuỵ
Đêm ly khách,"Đêm tiễn nhau trong giây phút ngập ngừng
Ngực hổn hển những điều chưa kịp nói
Ta nghe máu cuồng điên sôi men mời gọi
Một ly này chưa đủ nghĩa yêu đương

Cứ chạm vào nhau như trăng chạm sương
Để thấy lung linh giọt hồn trinh bạch
Để thấy tình yêu mang hồn lau lách
Để thấy hoang mang trong mắt em buồn

Đừng dấu đời nhau trong những nụ hôn
Đêm ly khách sầu như hồn thiếu phụ
Em đã đến hồn nhiên như giấc ngủ
Giọt liêu trai ngự trị phía triền môi

Nghe đam mê đánh thức biển hồ đời
Và máu thịt rung lên niềm kiêu hãnh
Rượu hâm nóng hàng triệu đêm giá lạnh
Cho phút này cháy khát một vòng tay


Hãy uống đi em! hãy rót thật đầy
Men đắm đuối rung lên từng thớ mạch
Em đừng nói mà rưng buồn đêm ly khách
Hãy hát đi em! hát khúc quay về

Hãy hát đi em! nhạc nẩy nốt bùa mê
Gió đã buốt se hồn hai kẻ lạ
Đêm lạnh quá! mà trăng sáng quá!
Tóc rối vào nhau kéo lại một thiên đường

Hồn ta giờ cuồng lộng sóng trùng dương
Tim gào thét, máu thơ trào tuôn chảy
Em chới với đôi mắt chiều cỏ dại
Ngực muôn trùng nhảy múa điệu xuân ca

Chợt khuya chùng oằn trĩu vệt trăng xa
Không gian đắm trong lặng im bố cục
Họa tiết lòng khuya là say, là thúc giục
Là cỏ, là sương, là hổn hển nhiệt cuồng...

Em rót cho anh phút vĩnh cửu yêu đương
Lời em nói chắt chiu từ máu lệ
Ngực thổn thức run nỗi sầu vạn kỷ
Bờ vai ngoan chưa tỉnh ngủ bao giờ

Đôi môi mềm bầm rát một câu thơ
Em đã nói bằng lời dâng cát bụi
Mạch cảm lênh lang sao đêm ngắn ngủi?
Lời tạ từ, nào trói được lòng khuya?

Ta hát đây, ta hát khúc quay về
Hãy tựa sát vào ngực nhau chút nữa
Ta sợ tiếng côn trùng làm vầng trăng mục rữa
Đêm sắp tàn, thôi em hãy về đi!

Giọt rượu cuối cùng không ở lại trong ly...",Cho đời biếc xanh,https://www.thivien.net/Nguy%E1%BB%85n-L%C3%A3m-Th%E1%BA%AFng/%C4%90%C3%AAm-ly-kh%C3%A1ch/poem-9AbUNBoyZppM1wnM8fGwgw,Nguyễn Lãm Thắng Lam Thuỵ
Đôi mắt em là nấm mộ sầu,"Mai này tôi đi
Đi về thế giới không màu
Trái tim úa vàng lệ đắng
Sa mạc buồn ta mất nhau

Mai này không xa
Tôi về trú nấm mộ sầu
Khóc thương mối tình tội lỗi
Nghe cuộc đời rót những thương đau

Dù biết yêu trong muôn vàn đắm say
Dù nhớ nhung trong giây phút sum vầy
Môi ươm hạt đắng cho vòng tay đan
Xa nhau một khắc để lòng đa đoan

Rồi giấc chiêm bao lạnh lùng khói mây
Rồi tháng năm trôi thương nhớ vơi đầy
Vân vê một lá thư nhàu trên tay
Cho ai nước mắt thấm bờ mi cay

Mai này xa nhau
Xin người chớ khóc làm gì
Hát lên khúc tình ca ấy
Cho mộ sầu réo rắt âm xưa...",Cho đời biếc xanh,https://www.thivien.net/Nguy%E1%BB%85n-L%C3%A3m-Th%E1%BA%AFng/%C4%90%C3%B4i-m%E1%BA%AFt-em-l%C3%A0-n%E1%BA%A5m-m%E1%BB%99-s%E1%BA%A7u/poem-e3cb1_jpuqPzTEF9JuVsZQ,Nguyễn Lãm Thắng Lam Thuỵ
Đời nghiêng như lá,"Nghe trong đời tôi bài tình ca em hát
nghe trên triền môi bình yên gọi loài người
vòng tay ru ấm những đêm buồn tội tình
đã biết yêu nhau
xin người đừng trách chi
đã lỡ yêu nhau
đau lòng này lắm người ơi!

tình không gian dối biết đâu tình buồn?
đời không tội lỗi biết đâu lòng người
hãy khóc cho nhau một lần để rồi
nụ cười ánh mắt trần gian dắt díu nhau về trời

thì xin câu hát đắng ly rượu sầu
thì xin câu hứa thắp đêm nguyện cầu
hãy siết đôi tay tù đày mặn nồng
cuộc tình đã chết trong nhau giấc mơ tan rồi

nghe trong ngày đi đời nghiêng như lá
nghe trong lời em tình yêu gọi mặt trời
từng đêm thao thức gió mưa về ngập lòng
thấy xót xa thêm
muôn trùng là bóng đêm
biết đến mai sau
ai còn thương nhớ người ơi?",Cho đời biếc xanh,https://www.thivien.net/Nguy%E1%BB%85n-L%C3%A3m-Th%E1%BA%AFng/%C4%90%E1%BB%9Di-nghi%C3%AAng-nh%C6%B0-l%C3%A1/poem-HdSOcE07wPqXAdJFZK-DGA,Nguyễn Lãm Thắng Lam Thuỵ
Giấc mơ hoàng hôn,"Ngập ngừng chiếc lá rơi trên dòng sông rối bời sóng xô
Lặng thầm lê gót bơ vơ trong chiều ngác ngơ
Người đã quá xa tầm tay
Tình đã theo cánh chim vụt bay
Em như con thú hoang gặm nhấm vết thương đọa đày

Rã rời mái tóc theo mây buồn trôi biết về chốn nao
Một mình em bước qua bao nhiêu nẻo đường đớn đau
Người hỡi bỏ em thật sao?
Vườn cũ đâu lối xưa hẹn nhau
Anh đi xa khuất, em lặng lẽ mắt hoen mi sầu

Còn gì đâu nữa hỡi tình nhân ơi!
Còn gì đâu nữa, khô lạnh đôi môi
Em hát khúc hát chia phôi
Năm tháng bên nhau nước cuốn đi rồi

Còn gì đâu nữa lỗi vòng tay đan
Còn gì đâu nữa, thương bờ vai ngoan
Anh hỡi có biết em đang
Xé nát tim em trong giấc hôn hoàng

Lần đầu đã trót yêu anh lòng em biết gì dối gian
Cuộc tình mê đắm bên nhau bao mùa ái ân
Nào biết giấc mơ vội tan
Giờ đã theo bóng mây chiều hoang
Anh đâu hay biết, em giữ mãi trái tim anh phụ phàng.",Cho đời biếc xanh,https://www.thivien.net/Nguy%E1%BB%85n-L%C3%A3m-Th%E1%BA%AFng/Gi%E1%BA%A5c-m%C6%A1-ho%C3%A0ng-h%C3%B4n/poem-7DLS2VxcjZXstww7DgHUzQ,Nguyễn Lãm Thắng Lam Thuỵ
